U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.658;0.652;0.65;0.651;0.646;3.2504;80.713;0.80713
0.657;0.652;0.649;0.651;0.645;3.2478;80.703;0.80703
0.658;0.653;0.65;0.651;0.646;3.2516;80.659;0.80659
0.658;0.652;0.65;0.651;0.646;3.2504;80.61;0.8061
0.658;0.652;0.65;0.651;0.645;3.2492;80.62;0.8062
0.658;0.652;0.65;0.651;0.646;3.2504;80.625;0.80625
0.658;0.652;0.65;0.651;0.646;3.2504;80.605;0.80605
0.658;0.652;0.65;0.651;0.645;3.2492;80.571;0.80571
0.659;0.653;0.65;0.651;0.646;3.2518;80.547;0.80547
0.659;0.653;0.65;0.651;0.646;3.2518;80.513;0.80513
0.658;0.653;0.65;0.651;0.646;3.2516;80.508;0.80508
0.658;0.652;0.649;0.651;0.645;3.248;80.508;0.80508
0.658;0.653;0.65;0.651;0.646;3.2516;80.513;0.80513
0.658;0.652;0.649;0.651;0.646;3.2492;80.478;0.80478
0.658;0.653;0.65;0.651;0.646;3.2516;80.43;0.8043
0.658;0.653;0.65;0.651;0.646;3.2516;80.395;0.80395
0.659;0.653;0.65;0.652;0.647;3.2542;80.395;0.80395
0.659;0.654;0.651;0.652;0.647;3.2566;80.381;0.80381
0.659;0.653;0.65;0.651;0.646;3.2518;80.322;0.80322
0.659;0.653;0.65;0.652;0.647;3.2542;80.317;0.80317
0.659;0.653;0.65;0.652;0.646;3.253;80.303;0.80303
0.658;0.653;0.65;0.652;0.646;3.2528;80.303;0.80303
0.659;0.653;0.651;0.652;0.646;3.2542;80.259;0.80259
0.659;0.653;0.651;0.652;0.646;3.2542;80.229;0.80229
0.659;0.653;0.65;0.652;0.647;3.2542;80.224;0.80224
0.659;0.653;0.65;0.652;0.647;3.2542;80.21;0.8021
0.659;0.653;0.65;0.652;0.647;3.2542;80.205;0.80205
0.659;0.654;0.651;0.652;0.647;3.2566;80.205;0.80205
0.659;0.654;0.651;0.653;0.647;3.2578;80.171;0.80171
0.658;0.653;0.65;0.652;0.647;3.254;80.132;0.80132
0.659;0.653;0.65;0.652;0.647;3.2542;80.117;0.80117
0.659;0.654;0.651;0.652;0.647;3.2566;80.097;0.80097
0.659;0.654;0.651;0.652;0.647;3.2566;80.093;0.80093
0.659;0.654;0.651;0.652;0.647;3.2566;80.088;0.80088
0.659;0.654;0.651;0.652;0.647;3.2566;80.024;0.80024
0.66;0.654;0.651;0.653;0.648;3.2592;80.005;0.80005
0.66;0.655;0.652;0.653;0.648;3.2616;80.01;0.8001
0.659;0.654;0.651;0.652;0.647;3.2566;80;0.8
0.659;0.654;0.651;0.653;0.648;3.259;79.956;0.79956
0.659;0.654;0.651;0.653;0.647;3.2578;79.931;0.79931
0.659;0.654;0.651;0.653;0.648;3.259;79.936;0.79936
0.66;0.655;0.651;0.653;0.648;3.2604;79.883;0.79883
0.66;0.655;0.651;0.653;0.648;3.2604;79.844;0.79844
0.66;0.655;0.652;0.653;0.648;3.2616;79.829;0.79829
0.66;0.655;0.652;0.653;0.648;3.2616;79.834;0.79834
0.66;0.655;0.652;0.653;0.648;3.2616;79.814;0.79814
0.66;0.655;0.652;0.653;0.648;3.2616;79.78;0.7978
0.66;0.654;0.652;0.653;0.648;3.2604;79.736;0.79736
0.66;0.655;0.652;0.654;0.648;3.2628;79.731;0.79731
0.659;0.654;0.651;0.653;0.648;3.259;79.736;0.79736
0.661;0.656;0.653;0.655;0.649;3.2678;79.731;0.79731
0.66;0.655;0.652;0.654;0.649;3.264;79.687;0.79687
0.66;0.655;0.652;0.654;0.648;3.2628;79.629;0.79629
0.66;0.655;0.653;0.654;0.648;3.264;79.634;0.79634
0.66;0.655;0.652;0.654;0.649;3.264;79.634;0.79634
0.66;0.655;0.652;0.654;0.648;3.2628;79.599;0.79599
0.66;0.655;0.652;0.654;0.648;3.2628;79.585;0.79585
0.66;0.655;0.652;0.654;0.648;3.2628;79.575;0.79575
0.66;0.655;0.652;0.654;0.649;3.264;79.536;0.79536
0.66;0.655;0.652;0.654;0.648;3.2628;79.541;0.79541
0.66;0.655;0.652;0.654;0.648;3.2628;79.521;0.79521
0.66;0.655;0.653;0.654;0.649;3.2652;79.472;0.79472
0.661;0.656;0.653;0.654;0.649;3.2666;79.438;0.79438
0.661;0.656;0.653;0.655;0.649;3.2678;79.438;0.79438
0.66;0.655;0.652;0.654;0.649;3.264;79.438;0.79438
0.661;0.656;0.653;0.654;0.649;3.2666;79.443;0.79443
0.66;0.655;0.652;0.654;0.648;3.2628;79.409;0.79409
0.66;0.655;0.653;0.654;0.649;3.2652;79.37;0.7937
0.661;0.656;0.653;0.654;0.649;3.2666;79.34;0.7934
0.661;0.656;0.653;0.654;0.649;3.2666;79.34;0.7934
0.661;0.656;0.653;0.654;0.649;3.2666;79.301;0.79301
0.661;0.656;0.653;0.654;0.649;3.2666;79.277;0.79277
0.66;0.655;0.653;0.654;0.649;3.2652;79.243;0.79243
0.661;0.656;0.653;0.654;0.649;3.2666;79.243;0.79243
0.661;0.656;0.653;0.654;0.649;3.2666;79.243;0.79243
0.661;0.656;0.653;0.654;0.649;3.2666;79.238;0.79238
0.661;0.656;0.654;0.655;0.649;3.269;79.174;0.79174
0.661;0.656;0.653;0.654;0.649;3.2666;79.15;0.7915
0.661;0.657;0.654;0.655;0.65;3.2714;79.145;0.79145
0.66;0.655;0.652;0.654;0.648;3.2628;79.145;0.79145
0.661;0.657;0.654;0.655;0.65;3.2714;79.14;0.7914
0.66;0.655;0.652;0.654;0.649;3.264;79.106;0.79106
0.662;0.657;0.655;0.656;0.651;3.2752;79.077;0.79077
0.661;0.657;0.653;0.655;0.65;3.2702;79.047;0.79047
0.661;0.657;0.654;0.655;0.65;3.2714;79.028;0.79028
0.661;0.656;0.653;0.654;0.649;3.2666;78.994;0.78994
0.661;0.657;0.654;0.655;0.65;3.2714;79.013;0.79013
0.661;0.656;0.653;0.654;0.649;3.2666;78.979;0.78979
0.662;0.658;0.655;0.656;0.651;3.2764;78.95;0.7895
0.661;0.657;0.654;0.655;0.65;3.2714;78.945;0.78945
0.661;0.657;0.654;0.655;0.65;3.2714;78.896;0.78896
0.661;0.656;0.653;0.655;0.65;3.269;78.896;0.78896
0.662;0.657;0.654;0.656;0.65;3.2728;78.891;0.78891
0.661;0.657;0.654;0.655;0.65;3.2714;78.852;0.78852
0.662;0.657;0.654;0.656;0.65;3.2728;78.833;0.78833
0.661;0.657;0.654;0.655;0.65;3.2714;78.774;0.78774
0.661;0.657;0.654;0.655;0.65;3.2714;78.784;0.78784
0.661;0.657;0.654;0.655;0.65;3.2714;78.779;0.78779
0.662;0.657;0.654;0.656;0.65;3.2728;78.75;0.7875
0.662;0.657;0.654;0.655;0.65;3.2716;78.74;0.7874
0.662;0.657;0.654;0.656;0.65;3.2728;78.691;0.78691
0.662;0.657;0.654;0.656;0.65;3.2728;78.701;0.78701
0.662;0.657;0.655;0.656;0.651;3.2752;78.652;0.78652
0.662;0.657;0.654;0.656;0.65;3.2728;78.647;0.78647
0.662;0.658;0.655;0.657;0.651;3.2776;78.647;0.78647
0.662;0.657;0.655;0.656;0.651;3.2752;78.588;0.78588
0.662;0.657;0.655;0.656;0.651;3.2752;78.579;0.78579
0.662;0.657;0.654;0.656;0.651;3.274;78.559;0.78559
0.662;0.658;0.655;0.656;0.651;3.2764;78.554;0.78554
0.661;0.657;0.654;0.656;0.65;3.2726;78.544;0.78544
0.662;0.658;0.655;0.657;0.651;3.2776;78.496;0.78496
0.662;0.657;0.655;0.656;0.651;3.2752;78.471;0.78471
0.662;0.658;0.655;0.656;0.651;3.2764;78.456;0.78456
0.662;0.657;0.655;0.656;0.651;3.2752;78.456;0.78456
0.662;0.658;0.655;0.657;0.651;3.2776;78.447;0.78447
0.662;0.658;0.655;0.656;0.651;3.2764;78.373;0.78373
0.663;0.658;0.656;0.657;0.652;3.2802;78.369;0.78369
0.662;0.658;0.655;0.657;0.651;3.2776;78.354;0.78354
0.662;0.658;0.655;0.657;0.651;3.2776;78.354;0.78354
0.662;0.658;0.655;0.657;0.651;3.2776;78.344;0.78344
0.662;0.658;0.655;0.657;0.652;3.2788;78.295;0.78295
0.662;0.658;0.655;0.657;0.651;3.2776;78.276;0.78276
0.663;0.659;0.656;0.658;0.652;3.2826;78.261;0.78261
0.663;0.659;0.656;0.658;0.652;3.2826;78.266;0.78266
0.663;0.658;0.655;0.657;0.652;3.279;78.237;0.78237
0.663;0.658;0.655;0.657;0.651;3.2778;78.183;0.78183
0.664;0.659;0.657;0.658;0.653;3.2852;78.193;0.78193
0.663;0.659;0.656;0.658;0.652;3.2826;78.173;0.78173
0.663;0.659;0.656;0.658;0.652;3.2826;78.154;0.78154
0.663;0.658;0.656;0.657;0.652;3.2802;78.119;0.78119
0.663;0.659;0.656;0.658;0.652;3.2826;78.085;0.78085
0.663;0.659;0.656;0.657;0.652;3.2814;78.076;0.78076
0.663;0.659;0.656;0.658;0.652;3.2826;78.046;0.78046
0.663;0.659;0.656;0.657;0.652;3.2814;78.032;0.78032
0.663;0.659;0.657;0.658;0.653;3.285;77.993;0.77993
0.663;0.659;0.656;0.657;0.652;3.2814;77.978;0.77978
0.664;0.659;0.657;0.658;0.653;3.2852;77.978;0.77978
0.663;0.659;0.656;0.658;0.652;3.2826;77.968;0.77968
0.664;0.66;0.657;0.658;0.653;3.2864;77.958;0.77958
0.663;0.659;0.656;0.658;0.653;3.2838;77.924;0.77924
0.664;0.659;0.657;0.658;0.653;3.2852;77.88;0.7788
0.663;0.659;0.656;0.658;0.652;3.2826;77.875;0.77875
0.664;0.659;0.657;0.658;0.653;3.2852;77.861;0.77861
0.663;0.659;0.657;0.658;0.652;3.2838;77.846;0.77846
0.664;0.66;0.657;0.658;0.653;3.2864;77.826;0.77826
0.664;0.659;0.657;0.658;0.653;3.2852;77.792;0.77792
0.664;0.659;0.657;0.658;0.653;3.2852;77.797;0.77797
0.664;0.659;0.657;0.658;0.653;3.2852;77.778;0.77778
0.664;0.659;0.657;0.658;0.653;3.2852;77.743;0.77743
0.664;0.659;0.657;0.658;0.653;3.2852;77.68;0.7768
0.664;0.659;0.657;0.658;0.653;3.2852;77.68;0.7768
0.664;0.659;0.657;0.658;0.653;3.2852;77.675;0.77675
0.664;0.659;0.657;0.658;0.653;3.2852;77.646;0.77646
0.664;0.66;0.657;0.659;0.653;3.2876;77.612;0.77612
0.664;0.659;0.657;0.658;0.653;3.2852;77.587;0.77587
0.664;0.66;0.657;0.659;0.654;3.2888;77.582;0.77582
0.664;0.659;0.657;0.658;0.653;3.2852;77.568;0.77568
0.665;0.66;0.658;0.659;0.654;3.2902;77.543;0.77543
0.664;0.66;0.657;0.658;0.653;3.2864;77.519;0.77519
0.665;0.66;0.658;0.659;0.654;3.2902;77.485;0.77485
0.664;0.66;0.657;0.659;0.653;3.2876;77.485;0.77485
0.665;0.661;0.658;0.659;0.654;3.2914;77.465;0.77465
0.665;0.661;0.658;0.659;0.654;3.2914;77.46;0.7746
0.665;0.66;0.658;0.659;0.654;3.2902;77.441;0.77441
0.665;0.66;0.658;0.659;0.654;3.2902;77.416;0.77416
0.665;0.66;0.658;0.659;0.654;3.2902;77.392;0.77392
0.665;0.66;0.657;0.659;0.654;3.289;77.353;0.77353
0.665;0.66;0.658;0.659;0.654;3.2902;77.377;0.77377
0.666;0.661;0.657;0.659;0.654;3.2904;77.314;0.77314
0.666;0.661;0.658;0.659;0.654;3.2916;77.289;0.77289
0.666;0.661;0.657;0.659;0.654;3.2904;77.294;0.77294
0.667;0.662;0.659;0.66;0.655;3.2966;77.26;0.7726
0.665;0.66;0.658;0.659;0.654;3.2902;77.25;0.7725
0.667;0.662;0.659;0.66;0.655;3.2966;77.221;0.77221
0.666;0.661;0.658;0.66;0.655;3.294;77.192;0.77192
0.666;0.661;0.658;0.66;0.654;3.2928;77.192;0.77192
0.666;0.661;0.659;0.66;0.655;3.2952;77.133;0.77133
0.666;0.661;0.658;0.659;0.654;3.2916;77.152;0.77152
0.666;0.662;0.659;0.66;0.655;3.2964;77.109;0.77109
0.666;0.661;0.658;0.659;0.654;3.2916;77.094;0.77094
0.666;0.662;0.659;0.66;0.655;3.2964;77.069;0.77069
0.666;0.661;0.658;0.66;0.654;3.2928;77.06;0.7706
0.667;0.662;0.659;0.66;0.655;3.2966;77.045;0.77045
0.666;0.662;0.659;0.66;0.655;3.2964;77.03;0.7703
0.667;0.662;0.659;0.66;0.655;3.2966;77.006;0.77006
0.666;0.661;0.659;0.66;0.655;3.2952;77.001;0.77001
0.666;0.662;0.659;0.66;0.655;3.2964;76.982;0.76982
0.666;0.662;0.658;0.66;0.655;3.2952;76.957;0.76957
0.666;0.662;0.659;0.66;0.655;3.2964;76.928;0.76928
0.666;0.662;0.659;0.66;0.655;3.2964;76.899;0.76899
0.666;0.661;0.659;0.66;0.655;3.2952;76.903;0.76903
0.667;0.662;0.659;0.661;0.655;3.2978;76.889;0.76889
0.666;0.661;0.659;0.66;0.655;3.2952;76.835;0.76835
0.667;0.662;0.66;0.661;0.655;3.299;76.825;0.76825
0.666;0.662;0.659;0.66;0.655;3.2964;76.806;0.76806
0.667;0.663;0.66;0.661;0.656;3.3014;76.786;0.76786
0.666;0.662;0.659;0.66;0.655;3.2964;76.742;0.76742
0.667;0.662;0.66;0.661;0.655;3.299;76.747;0.76747
0.666;0.662;0.659;0.66;0.655;3.2964;76.737;0.76737
0.667;0.662;0.659;0.661;0.655;3.2978;76.708;0.76708
0.666;0.662;0.659;0.66;0.655;3.2964;76.674;0.76674
0.667;0.662;0.66;0.661;0.656;3.3002;76.635;0.76635
0.666;0.662;0.659;0.66;0.655;3.2964;76.645;0.76645
0.668;0.664;0.661;0.662;0.656;3.3052;76.63;0.7663
0.667;0.662;0.659;0.66;0.655;3.2966;76.605;0.76605
0.667;0.663;0.66;0.661;0.656;3.3014;76.591;0.76591
0.667;0.663;0.66;0.661;0.656;3.3014;76.537;0.76537
0.667;0.663;0.66;0.661;0.656;3.3014;76.537;0.76537
0.667;0.663;0.66;0.661;0.656;3.3014;76.522;0.76522
0.667;0.663;0.66;0.661;0.656;3.3014;76.508;0.76508
0.667;0.663;0.66;0.661;0.656;3.3014;76.503;0.76503
0.667;0.663;0.66;0.661;0.656;3.3014;76.42;0.7642
0.667;0.663;0.66;0.661;0.656;3.3014;76.425;0.76425
0.667;0.663;0.66;0.661;0.655;3.3002;76.41;0.7641
0.668;0.663;0.661;0.662;0.656;3.304;76.405;0.76405
0.667;0.663;0.66;0.661;0.656;3.3014;76.405;0.76405
0.669;0.664;0.661;0.663;0.657;3.3078;76.376;0.76376
0.667;0.663;0.66;0.661;0.656;3.3014;76.327;0.76327
0.668;0.664;0.661;0.662;0.657;3.3064;76.312;0.76312
0.668;0.663;0.66;0.661;0.656;3.3016;76.288;0.76288
0.668;0.664;0.661;0.662;0.657;3.3064;76.293;0.76293
0.668;0.664;0.661;0.662;0.657;3.3064;76.244;0.76244
0.668;0.664;0.661;0.662;0.657;3.3064;76.225;0.76225
0.668;0.663;0.66;0.662;0.656;3.3028;76.229;0.76229
0.669;0.664;0.661;0.662;0.657;3.3066;76.215;0.76215
0.668;0.663;0.66;0.661;0.656;3.3016;76.2;0.762
0.669;0.664;0.661;0.662;0.657;3.3066;76.195;0.76195
0.668;0.664;0.66;0.662;0.657;3.3052;76.122;0.76122
0.669;0.664;0.661;0.662;0.657;3.3066;76.107;0.76107
0.669;0.664;0.661;0.662;0.657;3.3066;76.093;0.76093
0.668;0.664;0.661;0.662;0.657;3.3064;76.098;0.76098
0.669;0.664;0.661;0.662;0.657;3.3066;76.073;0.76073
0.669;0.664;0.661;0.662;0.657;3.3066;76.019;0.76019
0.669;0.664;0.661;0.663;0.657;3.3078;76.005;0.76005
0.669;0.664;0.661;0.662;0.657;3.3066;75.995;0.75995
0.669;0.664;0.661;0.662;0.657;3.3066;76.019;0.76019
0.669;0.664;0.661;0.663;0.657;3.3078;75.995;0.75995
0.669;0.664;0.662;0.663;0.657;3.309;75.936;0.75936
0.669;0.664;0.661;0.663;0.657;3.3078;75.917;0.75917
0.669;0.664;0.661;0.663;0.658;3.309;75.917;0.75917
0.669;0.664;0.661;0.662;0.657;3.3066;75.892;0.75892
0.669;0.664;0.662;0.663;0.658;3.3102;75.834;0.75834
0.669;0.664;0.661;0.662;0.657;3.3066;75.834;0.75834
0.67;0.665;0.662;0.663;0.658;3.3116;75.824;0.75824
0.669;0.664;0.661;0.663;0.657;3.3078;75.8;0.758
0.67;0.664;0.662;0.663;0.657;3.3092;75.814;0.75814
0.669;0.664;0.66;0.662;0.657;3.3054;75.814;0.75814
0.67;0.665;0.662;0.663;0.658;3.3116;75.741;0.75741
0.669;0.664;0.661;0.663;0.657;3.3078;75.726;0.75726
0.67;0.665;0.662;0.663;0.658;3.3116;75.702;0.75702
0.669;0.665;0.661;0.663;0.658;3.3102;75.687;0.75687
0.669;0.665;0.662;0.663;0.658;3.3114;75.634;0.75634
0.669;0.664;0.661;0.662;0.657;3.3066;75.634;0.75634
0.67;0.665;0.662;0.663;0.658;3.3116;75.619;0.75619
0.67;0.665;0.662;0.663;0.658;3.3116;75.609;0.75609
0.669;0.664;0.661;0.663;0.657;3.3078;75.609;0.75609
0.669;0.665;0.662;0.663;0.658;3.3114;75.585;0.75585
0.669;0.664;0.661;0.663;0.658;3.309;75.536;0.75536
0.67;0.665;0.662;0.663;0.658;3.3116;75.516;0.75516
0.669;0.664;0.661;0.663;0.658;3.309;75.502;0.75502
0.67;0.665;0.662;0.663;0.658;3.3116;75.487;0.75487
0.669;0.664;0.662;0.663;0.658;3.3102;75.438;0.75438
0.67;0.665;0.662;0.663;0.658;3.3116;75.433;0.75433
0.67;0.665;0.662;0.663;0.658;3.3116;75.433;0.75433
0.67;0.665;0.662;0.664;0.658;3.3128;75.424;0.75424
0.67;0.665;0.662;0.664;0.658;3.3128;75.414;0.75414
0.671;0.666;0.663;0.665;0.659;3.3178;75.414;0.75414
0.67;0.665;0.662;0.663;0.658;3.3116;75.404;0.75404
0.671;0.665;0.663;0.664;0.659;3.3154;75.375;0.75375
0.67;0.665;0.662;0.663;0.658;3.3116;75.336;0.75336
0.67;0.665;0.663;0.664;0.659;3.3152;75.321;0.75321
0.67;0.665;0.662;0.664;0.658;3.3128;75.301;0.75301
0.67;0.665;0.663;0.664;0.659;3.3152;75.292;0.75292
0.67;0.665;0.663;0.664;0.659;3.3152;75.238;0.75238
0.671;0.666;0.663;0.664;0.659;3.3166;75.238;0.75238
0.67;0.665;0.662;0.664;0.658;3.3128;75.228;0.75228
0.671;0.665;0.663;0.664;0.659;3.3154;75.218;0.75218
0.671;0.665;0.663;0.664;0.659;3.3154;75.228;0.75228
0.671;0.665;0.663;0.664;0.658;3.3142;75.17;0.7517
0.671;0.666;0.663;0.664;0.659;3.3166;75.135;0.75135
0.671;0.666;0.663;0.664;0.659;3.3166;75.111;0.75111
0.671;0.666;0.663;0.664;0.659;3.3166;75.096;0.75096
0.671;0.665;0.663;0.664;0.659;3.3154;75.096;0.75096
0.671;0.666;0.663;0.665;0.66;3.319;75.087;0.75087
0.671;0.665;0.662;0.664;0.659;3.3142;75.043;0.75043
0.672;0.667;0.664;0.665;0.66;3.3216;75.018;0.75018
0.671;0.666;0.663;0.665;0.659;3.3178;75.004;0.75004
0.672;0.666;0.664;0.665;0.66;3.3204;74.999;0.74999
0.671;0.666;0.663;0.665;0.659;3.3178;74.979;0.74979
0.672;0.666;0.664;0.665;0.66;3.3204;74.935;0.74935
0.671;0.666;0.663;0.664;0.659;3.3166;74.911;0.74911
0.672;0.666;0.664;0.665;0.66;3.3204;74.896;0.74896
0.672;0.666;0.663;0.665;0.659;3.318;74.891;0.74891
0.672;0.667;0.664;0.665;0.66;3.3216;74.852;0.74852
0.672;0.666;0.663;0.665;0.66;3.3192;74.847;0.74847
0.672;0.667;0.664;0.666;0.66;3.3228;74.837;0.74837
0.672;0.666;0.663;0.665;0.66;3.3192;74.813;0.74813
0.672;0.667;0.664;0.665;0.66;3.3216;74.779;0.74779
0.672;0.666;0.663;0.665;0.66;3.3192;74.754;0.74754
0.673;0.667;0.664;0.666;0.66;3.323;74.75;0.7475
0.672;0.666;0.663;0.665;0.659;3.318;74.745;0.74745
0.673;0.667;0.664;0.666;0.66;3.323;74.71;0.7471
0.672;0.666;0.663;0.665;0.66;3.3192;74.686;0.74686
0.673;0.667;0.664;0.666;0.66;3.323;74.652;0.74652
0.672;0.666;0.663;0.665;0.66;3.3192;74.647;0.74647
0.673;0.667;0.665;0.666;0.661;3.3254;74.613;0.74613
0.672;0.667;0.664;0.665;0.66;3.3216;74.584;0.74584
0.673;0.667;0.664;0.666;0.661;3.3242;74.579;0.74579
0.673;0.667;0.664;0.666;0.661;3.3242;74.554;0.74554
0.673;0.667;0.664;0.665;0.66;3.3218;74.559;0.74559
0.673;0.667;0.664;0.666;0.66;3.323;74.544;0.74544
0.673;0.668;0.665;0.666;0.661;3.3266;74.505;0.74505
0.672;0.666;0.664;0.665;0.66;3.3204;74.471;0.74471
0.673;0.667;0.665;0.666;0.661;3.3254;74.457;0.74457
0.673;0.667;0.664;0.666;0.661;3.3242;74.457;0.74457
0.673;0.667;0.665;0.666;0.661;3.3254;74.452;0.74452
0.673;0.668;0.665;0.666;0.661;3.3266;74.388;0.74388
0.674;0.668;0.665;0.667;0.661;3.328;74.388;0.74388
0.674;0.668;0.666;0.667;0.662;3.3304;74.354;0.74354
0.673;0.668;0.665;0.667;0.661;3.3278;74.359;0.74359
0.673;0.668;0.665;0.667;0.661;3.3278;74.334;0.74334
0.674;0.668;0.666;0.667;0.662;3.3304;74.286;0.74286
0.673;0.668;0.665;0.667;0.661;3.3278;74.256;0.74256
0.674;0.668;0.666;0.667;0.662;3.3304;74.261;0.74261
0.673;0.667;0.665;0.667;0.661;3.3266;74.251;0.74251
0.674;0.668;0.666;0.667;0.662;3.3304;74.198;0.74198
0.673;0.667;0.664;0.666;0.661;3.3242;74.168;0.74168
0.674;0.669;0.666;0.668;0.662;3.3328;74.154;0.74154
0.674;0.668;0.665;0.667;0.662;3.3292;74.159;0.74159
0.673;0.668;0.665;0.667;0.662;3.329;74.163;0.74163
0.674;0.668;0.665;0.667;0.662;3.3292;74.134;0.74134
0.674;0.668;0.665;0.667;0.662;3.3292;74.09;0.7409
0.674;0.668;0.666;0.668;0.662;3.3316;74.066;0.74066
0.673;0.667;0.665;0.667;0.661;3.3266;74.066;0.74066
0.674;0.668;0.666;0.668;0.662;3.3316;74.046;0.74046
0.674;0.668;0.666;0.667;0.662;3.3304;74.002;0.74002
0.674;0.668;0.666;0.667;0.662;3.3304;74.022;0.74022
0.674;0.668;0.665;0.667;0.662;3.3292;73.988;0.73988
0.674;0.668;0.666;0.668;0.662;3.3316;73.973;0.73973
0.674;0.668;0.666;0.667;0.662;3.3304;73.949;0.73949
0.674;0.669;0.666;0.668;0.662;3.3328;73.949;0.73949
0.674;0.669;0.666;0.668;0.663;3.334;73.875;0.73875
0.675;0.67;0.667;0.669;0.663;3.3378;73.866;0.73866
0.674;0.669;0.666;0.668;0.662;3.3328;73.861;0.73861
0.675;0.669;0.666;0.668;0.662;3.333;73.861;0.73861
0.674;0.668;0.665;0.667;0.662;3.3292;73.841;0.73841
0.674;0.669;0.666;0.668;0.663;3.334;73.787;0.73787
0.673;0.668;0.665;0.667;0.662;3.329;73.768;0.73768
0.674;0.669;0.666;0.668;0.662;3.3328;73.763;0.73763
0.673;0.668;0.665;0.667;0.662;3.329;73.763;0.73763
0.674;0.669;0.666;0.668;0.662;3.3328;73.743;0.73743
0.674;0.668;0.666;0.667;0.662;3.3304;73.685;0.73685
0.674;0.669;0.666;0.668;0.663;3.334;73.66;0.7366
0.674;0.668;0.665;0.667;0.662;3.3292;73.66;0.7366
0.674;0.669;0.666;0.668;0.663;3.334;73.67;0.7367
0.674;0.668;0.666;0.668;0.662;3.3316;73.651;0.73651
0.675;0.669;0.666;0.668;0.663;3.3342;73.592;0.73592
0.674;0.668;0.666;0.668;0.662;3.3316;73.582;0.73582
0.675;0.669;0.667;0.668;0.663;3.3354;73.568;0.73568
0.674;0.669;0.666;0.668;0.662;3.3328;73.538;0.73538
0.675;0.669;0.667;0.668;0.663;3.3354;73.504;0.73504
0.674;0.669;0.666;0.668;0.663;3.334;73.494;0.73494
0.675;0.669;0.667;0.669;0.663;3.3366;73.499;0.73499
0.674;0.669;0.666;0.668;0.663;3.334;73.465;0.73465
0.675;0.669;0.667;0.669;0.664;3.3378;73.441;0.73441
0.675;0.669;0.666;0.668;0.663;3.3342;73.402;0.73402
0.675;0.67;0.667;0.669;0.663;3.3378;73.402;0.73402
0.675;0.669;0.667;0.668;0.663;3.3354;73.397;0.73397
0.676;0.67;0.667;0.669;0.664;3.3392;73.338;0.73338
0.675;0.669;0.667;0.669;0.663;3.3366;73.289;0.73289
0.675;0.67;0.667;0.669;0.664;3.339;73.284;0.73284
0.675;0.669;0.667;0.669;0.663;3.3366;73.304;0.73304
0.676;0.67;0.667;0.669;0.664;3.3392;73.279;0.73279
0.675;0.669;0.667;0.669;0.663;3.3366;73.265;0.73265
0.675;0.67;0.667;0.669;0.664;3.339;73.231;0.73231
0.675;0.67;0.667;0.669;0.664;3.339;73.187;0.73187
0.675;0.669;0.667;0.669;0.664;3.3378;73.192;0.73192
0.676;0.67;0.668;0.67;0.664;3.3416;73.172;0.73172
0.675;0.67;0.667;0.669;0.664;3.339;73.128;0.73128
0.676;0.67;0.668;0.669;0.664;3.3404;73.089;0.73089
0.676;0.67;0.667;0.669;0.664;3.3392;73.094;0.73094
0.676;0.67;0.668;0.67;0.664;3.3416;73.099;0.73099
0.675;0.669;0.667;0.669;0.664;3.3378;73.079;0.73079
0.676;0.67;0.668;0.67;0.665;3.3428;73.04;0.7304
0.676;0.67;0.667;0.67;0.664;3.3404;72.996;0.72996
0.676;0.67;0.668;0.67;0.664;3.3416;73.001;0.73001
0.676;0.67;0.667;0.669;0.664;3.3392;72.982;0.72982
0.676;0.67;0.668;0.67;0.665;3.3428;72.972;0.72972
0.675;0.67;0.667;0.669;0.664;3.339;72.977;0.72977
0.676;0.671;0.668;0.67;0.665;3.344;72.938;0.72938
0.677;0.671;0.668;0.67;0.665;3.3442;72.899;0.72899
0.676;0.67;0.668;0.67;0.664;3.3416;72.884;0.72884
0.676;0.671;0.668;0.67;0.665;3.344;72.864;0.72864
0.676;0.671;0.668;0.67;0.665;3.344;72.835;0.72835
0.676;0.671;0.668;0.67;0.665;3.344;72.796;0.72796
0.677;0.671;0.668;0.67;0.665;3.3442;72.801;0.72801
0.676;0.671;0.668;0.67;0.664;3.3428;72.796;0.72796
0.676;0.671;0.668;0.67;0.665;3.344;72.786;0.72786
0.676;0.671;0.668;0.67;0.665;3.344;72.737;0.72737
0.677;0.671;0.668;0.67;0.665;3.3442;72.703;0.72703
0.676;0.671;0.668;0.67;0.665;3.344;72.698;0.72698
0.677;0.671;0.668;0.671;0.665;3.3454;72.713;0.72713
0.676;0.671;0.668;0.67;0.665;3.344;72.693;0.72693
0.677;0.672;0.669;0.671;0.666;3.349;72.649;0.72649
0.678;0.672;0.669;0.671;0.666;3.3492;72.601;0.72601
0.678;0.672;0.669;0.671;0.665;3.348;72.601;0.72601
0.677;0.671;0.669;0.671;0.665;3.3466;72.596;0.72596
0.678;0.672;0.669;0.671;0.665;3.348;72.601;0.72601
0.678;0.671;0.669;0.671;0.665;3.3468;72.542;0.72542
0.678;0.672;0.669;0.672;0.666;3.3504;72.503;0.72503
0.678;0.671;0.669;0.671;0.665;3.3468;72.508;0.72508
0.678;0.672;0.67;0.671;0.666;3.3504;72.503;0.72503
